
AlphaBBL Oil Storage Data,none found,none found,none found,AlphaBBL
Alphamatician Datasets in Hiring & Employment,none found,none found,none found,Alphamatician
Alphamatician Datasets in Social Media,none found,none found,none found,Alphamatician
AlphaSense Search Engine for Corporates,none found,none found,none found,AlphaSense
AlphaSense Search Engine for Financial Firms,none found,none found,none found,AlphaSense
Alphonso Local TV Ad Insights,none found,none found,none found,Alphonso
Alphonso National TV Ad Insights,none found,none found,none found,Alphonso
"Alqami Airport Landing Slot Data UK, Canada, New Zealand | Passenger & Freight with 25 years history",,"Economic Data,Company Data,Aerospace Industry Data","FinPricing Inflation Curve Data Feed API - USA, UK, Canada, Australia, New Zealand        by FinPricing      ,Alqami Vegan Food Product Data Global (2 years history, daily frequency)        by Alqami      ,Quant IP Patent and Innovation Metrics for 400k companies, 25+ years history        by Quant IP      ,Dow Jones Newswires - USA news data by Accern (real-time, 30+ metrics, 14 years history)        by Accern      ",Alqami
Alqami Data Directory,none found,none found,none found,Alqami
Alqami Defense Industry Manufacturing Data Global | market forecasts & intelligence,",Hedge Fund Management","Economic Data,Environmental Data,Trade Data,Industry-Specific Data","Manufacturing Company Data - Get List of Manufacturing Companies, Decision Makers Data. Global Coverage        by Blue Mail Media      ,List of 22M Manufacturing companies worldwide        by BoldData      ,FACTSET Alternative Data (Global Coverage) - Novel ESG, Market & Business Intelligence         by FACTSET      ,Span Global Services: Industry B2B Email Data - Global Email Lists, Geo-Targeted, Ethically-sourced, 70+ Intelligence Fields        by Span Global Services      ",Alqami
Alqami Education Courses,none found,none found,none found,Alqami
"Alqami Global Business Travel Data | Flight & Hotel (tickerized, POS transactions)",,"Economic Data,Aerospace Industry Data,Hospitality Industry Data,Tourism Data","Travel, Hotel and Flights Price Intelligence | Travel Data API        by Wersel Brand Analytics      ,X-Byte | Travel, Hotel and Flights Price Intelligence | Travel Data API        by X-Byte      ,Bright Data | Travel Data - Global Coverage - Travel Industry Data from Hotel Websites & Flight Aggregators        by Bright Data (Formerly Luminati Networks)      ,Alqami Global Travel & Tourism data in real-time (hotels, airlines, cruises, car rentals)        by Alqami      ",Alqami
"Alqami Global Travel & Tourism data in real-time (hotels, airlines, cruises, car rentals)",,"Tourism Data,Hospitality Industry Data","X-Byte | Global Travel and Tourism data in Real-Time API (Hotels, Airlines, Cruises, Car Rentals)        by X-Byte      ,Alqami Global Business Travel Data | Flight & Hotel (tickerized, POS transactions)        by Alqami      ,Aviation Edge - Global Airline Routes API - Passive Airline Route Data        by Aviation Edge      ,90 West Data - US Consumer Credit Card / Debit Card / Transaction Data - Travel & Entertainment Panel        by 90 West Data      ",Alqami
"Alqami Media Publication Platform | Global news articles, 42 languages, real-time",,"News Data,Economic Data,Sports & Entertainment Events Data","Kieli NLP Data - Fully-labelled dataset of Arabic language for Machine Learning & AI platforms        by Kieli      ,Dow Jones Newswires - USA news data by Accern (real-time, 30+ metrics, 14 years history)        by Accern      ,FACTSET News & Research Data (Global Coverage) - Real-time Market & Financial Intelligence        by FACTSET      ,TAUS Language Translation Data | Parallel translation for Covid-19, Medical and Healthcare, various languages for Machine Learning        by TAUS      ",Alqami
"Alqami Mobile Device Location Data USA & LATAM (GPS) | 5M geo-tagged POI, millions of users",,"Location Data,Economic Data,Tourism Data,Online/Mobile Data","Quadrant Mobile Location Data LATAM - 500+ Million Unique Devices        by Quadrant      ,Onemata Global Raw Mobile Device Location Data - 700 Million Monthly Devices - SDK Location Data        by Onemata      ,Multimedia Lists - Mobile Device & Location Data USA & Global (4 Billion devices)        by Multimedia Lists      ,Tamoco Aggregated Footfall Data in the UK (8M SDK devices, 1.5M Point-of-Interests)        by Tamoco      ",Alqami
"Alqami Online Food Purchase Data Global - 5 year history, 500M recipe interactions monthly",,"Individual Data,Consumer Lifestyle Data,Retail & Commerce Data,","Alqami Vegan Food Product Data Global (2 years history, daily frequency)        by Alqami      ,Above Data | Global Clickstream / Weblog Data (>500M DAU, 2 years history)        by Above Data      ,Online Purchase Data | Aggregated Transaction Patterns for In-Person and Online        by SafeGraph      ,MBI Geodata - Purchasing Power Data & Income Data Globally (10 years history)        by MBI Geodata      ",Alqami
Alqami US Risk Analysis of Corporate Filings - predicting corporate financial results,,"Economic Data,Company Data","Nikkei Corporate Financial Data Japan -  4,000 listed companies, 50 years history, daily updated        by Nikkei Market Data      ,CUFTanalytics’ Corporate Bond Issues from US SEC filings w/+10 data fields; 1Q2021 w/+300 records        by CUFTanalytics      ,EDI Mutual Funds US - Corporate Actions Data        by Exchange Data International      ,Corporate Contact Data - reach corporate executives and professionals across the globe - Thomson Data        by Thomson Data      ",Alqami
AlternativeTo Platform,none found,none found,none found,AlternativeTo
AltHub Alternative Data Consumers,none found,none found,none found,AltHub
AltHub Alternative Data Providers,none found,none found,none found,AltHub
AM Best Credit Rating Report,none found,none found,none found,AM Best
Ambita Construction Application,none found,none found,none found,Ambita
Ambita Decision Support,none found,none found,none found,Ambita
Ambita Property Information,none found,none found,none found,Ambita
AMEE Courses,none found,none found,none found,AMEE
Ameribase – Data Append & Enhancement,none found,none found,none found,AmeriBase
Ameribase – Data Processing,none found,none found,none found,AmeriBase
Ameribase – Email Append,none found,none found,none found,AmeriBase
Ameribase – Mailing List Rental,none found,none found,none found,AmeriBase
Ameribase – Phone Append & Verification,none found,none found,none found,AmeriBase
AmeriBase Digital Marketing,none found,none found,none found,AmeriBase
AmeriBase E-Dentify - Digital,none found,none found,none found,AmeriBase
AmeriBase Lead Generation,none found,none found,none found,AmeriBase
AmeriBase Lead Scoring,none found,none found,none found,AmeriBase
American Student Marketing Digital Campaign,none found,none found,none found,American Student Marketing
American Student Marketing Mail Campaign,none found,none found,none found,American Student Marketing
American Trucking Associations National Truck Driver Program,none found,none found,none found,American Trucking Associations
AmeriumData SEO (Search Engine Optimization),none found,none found,none found,AmeriumData
AmeriumData SMO (Social Media Optimization),none found,none found,none found,AmeriumData
Amex Advance Consultative Audiences,none found,none found,none found,Amex Advance
Amex Advance Curated Audiences,none found,none found,none found,Amex Advance
Amex Advance Custom Audiences,none found,none found,none found,Amex Advance
AnalyticsIQ – AutoIQ,",Targeted Marketing",",Automotive Industry Data","TravelIQ by AnalyticsIQ - Consumer Travel Data USA - 118M Households        by AnalyticsIQ      ,WalkLists | Consumer Data Household Automobile Purchase USA (>240M Consumers)        by ScaleCampaign      ,TRAK Data - Full US Consumer Demographic Data File with 251M+ Individuals and 170M+ Households        by TRAK Data      ,Throtle - Consumer Identity Resolution USA (130M+ households, 250M+ individuals)        by Throtle      ",AnalyticsIQ
AnalyticsIQ – ChannelIQ,",Targeted Marketing","Individual Data,Marketing Attribution Data","InMarketIQ by AnalyticsIQ - Consumer Purchase Data USA - 241M Individuals         by AnalyticsIQ      ,Acxiom - Consumer Marketing Data - Analytics File and Services (Germany & UK Covered)        by Acxiom      ,Multimedia Lists Consumer Audience Data USA (245 Million Individuals)         by Multimedia Lists      ,Adstra Consumer | Consumer Data USA, Canada, Australia (232M individuals and 300 data elements)        by Adstra      ",AnalyticsIQ
AnalyticsIQ – CharityIQ,,,,AnalyticsIQ
AnalyticsIQ – DemoIQ,",Targeted Marketing","Demographic Data,Individual Data,Consumer Lifestyle Data","JobsIQ by AnalyticsIQ - Consumer Employment Data USA - 241M Individuals         by AnalyticsIQ      ,TRAK Data - Full US Consumer Demographic Data File with 251M+ Individuals and 170M+ Households        by TRAK Data      ,WalkLists | Consumer Data Lists Household's Individual Resident Demographic Characteristics USA ( >240M Consumers)        by ScaleCampaign      ,B2C Link - links business executive and their individual demographic data        by Data Axle      ",AnalyticsIQ
AnalyticsIQ – EconomyIQ,,Economic Data,"FinanceIQ by AnalyticsIQ - Consumer Finance Data USA - 241M Individuals         by AnalyticsIQ      ,EDI Global Economic Indicator Service (32k macro-economic indicators)                         by Exchange Data International      ,505 Economics: monthly luminosity data to measure economic activity and digital connectivity        by 505 Economics      ,ISS ESG Economic Value Added Data (EVA)        by ISS ESG      ",AnalyticsIQ
AnalyticsIQ – GeoCreditIQ,,"Individual Data,Economic Data","CharityIQ by AnalyticsIQ - Consumer Donation Data USA - 241M Individuals        by AnalyticsIQ      ,Multimedia Lists Consumer Audience Data USA (245 Million Individuals)         by Multimedia Lists      ,Adstra Consumer | Consumer Data USA, Canada, Australia (232M individuals and 300 data elements)        by Adstra      ,Predictive Credit Intelligence by TrackStar: Consumer Credit Rating Data for USA (15 years of historical coverage)        by TrackStar      ",AnalyticsIQ
AnalyticsIQ – HousingIQ,",Targeted Marketing","Demographic Data,Individual Data,Consumer Lifestyle Data,Real Estate Data","HealthIQ by AnalyticsIQ - Consumer Healthcare Data USA - 118M Households        by AnalyticsIQ      ,Consumer Marketing Database - U.S Coverage of 217M Individuals, 118M Households- Demographics, Housing, Interests, Income, Insurance, Occupation        by Speedeon Data      ,WalkLists | Consumer Data Household Donations And Contributions USA (>240M Consumers)        by ScaleCampaign      ,Mapping Resources: Consumer List Database - Individual and Household Consumer Identity Data for the USA        by Mapping Resources      ",AnalyticsIQ
AnalyticsIQ – InMarketIQ,",Targeted Marketing","Marketing Attribution Data,Individual Data,Consumer Lifestyle Data,","PurchaserIQ by AnalyticsIQ - Consumer Purchase Data USA - 241M Individuals        by AnalyticsIQ      ,MotivatorIQ by AnalyticsIQ - Consumer Purchase Intent Data USA - 241M Individuals         by AnalyticsIQ      ,Adstra Consumer | Consumer Data USA, Canada, Australia (232M individuals and 300 data elements)        by Adstra      ,Multimedia Lists Consumer Audience Data USA (245 Million Individuals)         by Multimedia Lists      ",AnalyticsIQ
